Date Time;ACT;Angle;Spin 
2018-06-27 22:27:20;1.62;3;13
2018-06-27 22:27:30;1.5;3;13
2018-06-27 22:27:40;1.62;3;13
2018-06-27 22:27:50;1.62;3;13
2018-06-27 22:28:00;1.62;3;13
2018-06-27 22:28:10;1.62;3;13
2018-06-27 22:28:20;1.56;3;13
2018-06-27 22:28:30;1.44;3;13
2018-06-27 22:28:40;1.69;3;13
2018-06-27 22:28:50;1.69;3;13
2018-06-27 22:29:00;1.56;3;13
2018-06-27 22:29:10;1.62;3;13
2018-06-27 22:29:20;1.56;3;13
2018-06-27 22:29:30;1.56;3;13
2018-06-27 22:29:40;1.56;3;13
2018-06-27 22:29:50;1.62;3;13
2018-06-27 22:30:00;1.44;3;13
2018-06-27 22:30:10;1.69;3;13
2018-06-27 22:30:20;1.62;3;13
2018-06-27 22:30:30;1.62;3;13
2018-06-27 22:30:40;1.5;3;13
2018-06-27 22:30:50;1.5;3;13
2018-06-27 22:31:00;1.69;3;13
2018-06-27 22:31:10;1.5;3;13
2018-06-27 22:31:20;1.62;3;13
2018-06-27 22:31:30;1.56;3;13
2018-06-27 22:31:40;1.69;3;13
2018-06-27 22:31:50;1.56;3;13
2018-06-27 22:32:00;1.62;3;13
2018-06-27 22:32:10;1.62;3;13
2018-06-27 22:32:20;1.69;3;13
2018-06-27 22:32:30;10.44;3;12
2018-06-27 22:32:40;19;6;10
2018-06-27 22:32:50;2.19;7;9
2018-06-27 22:33:00;2.06;7;9
2018-06-27 22:33:10;2.06;7;9
2018-06-27 22:33:20;5.5;7;10
2018-06-27 22:33:30;2.12;6;10
2018-06-27 22:33:40;2.12;6;10
2018-06-27 22:33:50;9.12;7;10
2018-06-27 22:34:00;3.06;7;10
2018-06-27 22:34:10;3.06;6;10
2018-06-27 22:34:20;2.06;6;10
2018-06-27 22:34:30;2.44;6;10
2018-06-27 22:34:40;2;6;10
2018-06-27 22:34:50;2;6;10
2018-06-27 22:35:00;2.12;6;10
2018-06-27 22:35:10;2.06;6;10
2018-06-27 22:35:20;2.12;6;10
2018-06-27 22:35:30;2.06;6;10
2018-06-27 22:35:40;2.25;6;10
2018-06-27 22:35:50;2.12;6;10
2018-06-27 22:36:00;3.69;6;10
2018-06-27 22:36:10;2.19;6;10
2018-06-27 22:36:20;2.06;7;10
2018-06-27 22:36:30;2.12;7;10
2018-06-27 22:36:40;2.12;7;10
2018-06-27 22:36:50;2.31;7;10
2018-06-27 22:37:00;2.25;7;10
2018-06-27 22:37:10;2.25;7;10
2018-06-27 22:37:20;2.19;7;10
2018-06-27 22:37:30;2.12;7;10
2018-06-27 22:37:40;2.12;6;10
2018-06-27 22:37:50;3.69;7;10
2018-06-27 22:38:00;2.19;7;10
2018-06-27 22:38:10;2.06;7;10
2018-06-27 22:38:20;2.06;7;10
2018-06-27 22:38:30;2.06;7;10
2018-06-27 22:38:40;5.31;7;10
2018-06-27 22:38:50;2.25;6;10
2018-06-27 22:39:00;2.38;6;10
2018-06-27 22:39:10;2.31;7;10
2018-06-27 22:39:20;2.06;7;10
2018-06-27 22:39:30;2.81;7;10
2018-06-27 22:39:40;2.19;7;10
2018-06-27 22:39:50;2.25;7;10
2018-06-27 22:40:00;3;7;10
2018-06-27 22:40:10;2.06;7;10
2018-06-27 22:40:20;2.25;7;10
2018-06-27 22:40:30;2.06;7;10
2018-06-27 22:40:40;2.25;7;10
2018-06-27 22:40:50;2.94;7;10
2018-06-27 22:41:00;3.44;6;10
2018-06-27 22:41:10;2.12;6;10
2018-06-27 22:41:20;2.25;6;10
2018-06-27 22:41:30;2.44;6;10
2018-06-27 22:41:40;1.94;6;10
2018-06-27 22:41:50;2.12;6;10
2018-06-27 22:42:00;2.88;6;10
2018-06-27 22:42:10;2.38;6;10
2018-06-27 22:42:20;2.25;6;10
2018-06-27 22:42:30;2.5;6;10
2018-06-27 22:42:40;2.19;6;10
2018-06-27 22:42:50;2.31;6;10
2018-06-27 22:43:00;2.31;6;10
2018-06-27 22:43:10;3.12;6;10
2018-06-27 22:43:20;2.19;6;10
2018-06-27 22:43:30;2.31;6;10
2018-06-27 22:43:40;2.25;6;10
2018-06-27 22:43:50;2.25;6;10
2018-06-27 22:44:00;2.25;6;10
2018-06-27 22:44:10;2.75;6;10
2018-06-27 22:44:20;2.31;6;10
2018-06-27 22:44:30;2.12;6;10
2018-06-27 22:44:40;2.31;6;10
2018-06-27 22:44:50;2.19;6;10
2018-06-27 22:45:00;2.62;6;10
2018-06-27 22:45:10;2.19;6;10
2018-06-27 22:45:20;2.12;6;10
2018-06-27 22:45:30;2.12;6;10
2018-06-27 22:45:40;2.12;6;10
2018-06-27 22:45:50;2.25;6;10
2018-06-27 22:46:00;2.19;6;10
2018-06-27 22:46:10;2.25;6;10
2018-06-27 22:46:20;2.38;6;10
2018-06-27 22:46:30;2.31;6;10
2018-06-27 22:46:40;3.75;6;10
2018-06-27 22:46:50;2.19;6;10
2018-06-27 22:47:00;2.19;6;10
2018-06-27 22:47:10;2.19;6;10
2018-06-27 22:47:20;2;6;10
2018-06-27 22:47:30;2.38;6;10
2018-06-27 22:47:40;2.69;6;10
2018-06-27 22:47:50;2.38;6;10
2018-06-27 22:48:00;3.44;6;10
2018-06-27 22:48:10;2.19;6;10
2018-06-27 22:48:20;2.06;6;10
2018-06-27 22:48:30;2;6;10
2018-06-27 22:48:40;2.25;6;10
2018-06-27 22:48:50;2.31;6;10
2018-06-27 22:49:00;2.31;6;10
2018-06-27 22:49:10;2.44;6;10
2018-06-27 22:49:20;2.38;6;10
2018-06-27 22:49:30;2.56;6;10
2018-06-27 22:49:40;2.25;6;10
2018-06-27 22:49:50;2.12;6;10
2018-06-27 22:50:00;2.38;6;10
2018-06-27 22:50:10;2.31;6;10
2018-06-27 22:50:20;2.19;6;10
2018-06-27 22:50:30;2.75;6;10
2018-06-27 22:50:40;2.81;6;10
2018-06-27 22:50:50;2.75;6;10
2018-06-27 22:51:00;2.69;6;10
2018-06-27 22:51:10;2.12;6;10
2018-06-27 22:51:20;2.25;6;10
2018-06-27 22:51:30;3.38;6;10
2018-06-27 22:51:40;2.31;6;10
2018-06-27 22:51:50;2.25;6;10
2018-06-27 22:52:00;2.38;6;10
2018-06-27 22:52:10;2.31;6;10
2018-06-27 22:52:20;2.25;6;10
2018-06-27 22:52:30;2.19;6;10
2018-06-27 22:52:40;2.44;6;10
2018-06-27 22:52:50;2.31;6;10
2018-06-27 22:53:00;2.44;6;10
2018-06-27 22:53:10;2.5;6;10
2018-06-27 22:53:20;2.44;6;10
2018-06-27 22:53:30;2.56;6;10
2018-06-27 22:53:40;2.38;6;10
2018-06-27 22:53:50;2.62;6;10
2018-06-27 22:54:00;2.56;6;10
2018-06-27 22:54:10;2.56;6;10
2018-06-27 22:54:20;2.75;6;10
2018-06-27 22:54:30;2.62;6;10
2018-06-27 22:54:40;2.75;6;10
2018-06-27 22:54:50;2.75;6;10
2018-06-27 22:55:00;2.56;6;10
2018-06-27 22:55:10;2.62;6;10
2018-06-27 22:55:20;2.5;6;10
2018-06-27 22:55:30;2.44;6;10
2018-06-27 22:55:40;2.62;6;10
2018-06-27 22:55:50;2.81;6;10
2018-06-27 22:56:00;2.62;6;10
2018-06-27 22:56:10;2.69;6;10
2018-06-27 22:56:20;2.5;6;10
2018-06-27 22:56:30;2.62;6;10
2018-06-27 22:56:40;2.69;6;10
2018-06-27 22:56:50;2.75;6;10
2018-06-27 22:57:00;4.88;7;10
2018-06-27 22:57:10;3.12;7;9
2018-06-27 22:57:20;1.94;7;10
2018-06-27 22:57:30;1.94;7;10
2018-06-27 22:57:40;2.31;7;10
2018-06-27 22:57:50;4.31;7;10
2018-06-27 22:58:00;2.94;7;9
2018-06-27 22:58:10;2;7;9
2018-06-27 22:58:20;2.38;7;10
2018-06-27 22:58:30;1.94;7;10
2018-06-27 22:58:40;2.06;7;10
2018-06-27 22:58:50;2.06;7;10
2018-06-27 22:59:00;2;7;10
2018-06-27 22:59:10;2;7;10
2018-06-27 22:59:20;2;7;10
2018-06-27 22:59:30;1.94;7;10
2018-06-27 22:59:40;2.06;7;10
2018-06-27 22:59:50;2.06;7;10
2018-06-27 23:00:00;2.06;7;10
2018-06-27 23:00:10;1.94;7;10
2018-06-27 23:00:20;2.31;7;10
2018-06-27 23:00:30;2;7;10
2018-06-27 23:00:40;2.06;7;10
2018-06-27 23:00:50;1.88;7;10
2018-06-27 23:01:00;2.12;7;10
2018-06-27 23:01:10;2;7;10
2018-06-27 23:01:20;2;7;10
2018-06-27 23:01:30;2.12;7;10
2018-06-27 23:01:40;4.12;7;9
2018-06-27 23:01:50;1.88;7;9
2018-06-27 23:02:00;1.94;7;9
2018-06-27 23:02:10;2.06;7;9
2018-06-27 23:02:20;1.88;7;9
2018-06-27 23:02:30;1.94;7;9
2018-06-27 23:02:40;2.25;7;9
2018-06-27 23:02:50;2.19;7;9
2018-06-27 23:03:00;4.62;7;9
2018-06-27 23:03:10;2.44;7;9
2018-06-27 23:03:20;2;7;9
2018-06-27 23:03:30;1.88;7;9
2018-06-27 23:03:40;1.94;7;9
2018-06-27 23:03:50;2.19;7;9
2018-06-27 23:04:00;3.19;7;9
2018-06-27 23:04:10;3.81;7;9
2018-06-27 23:04:20;2.38;7;9
2018-06-27 23:04:30;2.12;7;9
2018-06-27 23:04:40;2.12;7;9
2018-06-27 23:04:50;2.12;7;9
2018-06-27 23:05:00;2.19;7;9
2018-06-27 23:05:10;2.94;7;9
2018-06-27 23:05:20;2.25;7;9
2018-06-27 23:05:30;2.06;7;9
2018-06-27 23:05:40;2.31;7;9
2018-06-27 23:05:50;2;7;9
2018-06-27 23:06:00;2.31;7;9
2018-06-27 23:06:10;2.25;7;9
2018-06-27 23:06:20;2.31;7;9
2018-06-27 23:06:30;2.5;7;9
2018-06-27 23:06:40;2.5;7;9
2018-06-27 23:06:50;3.06;7;9
2018-06-27 23:07:00;2.25;7;9
2018-06-27 23:07:10;2.12;7;9
2018-06-27 23:07:20;2.44;7;9
2018-06-27 23:07:30;2.38;7;9
2018-06-27 23:07:40;2.25;7;9
2018-06-27 23:07:50;2.38;7;9
2018-06-27 23:08:00;2.38;7;9
2018-06-27 23:08:10;2.38;7;9
2018-06-27 23:08:20;2.44;7;9
2018-06-27 23:08:30;4.94;6;10
2018-06-27 23:08:40;2.19;6;10
2018-06-27 23:08:50;1.94;6;10
2018-06-27 23:09:00;2.12;6;10
2018-06-27 23:09:10;6.19;7;10
2018-06-27 23:09:20;3.19;7;9
2018-06-27 23:09:30;2;7;9
2018-06-27 23:09:40;2.38;7;9
2018-06-27 23:09:50;4.19;7;10
2018-06-27 23:10:00;9.5;8;9
2018-06-27 23:10:10;63.88;15;13
2018-06-27 23:10:20;57.69;0;14
2018-06-27 23:10:30;5;0;14
2018-06-27 23:10:40;4.38;0;14
2018-06-27 23:10:50;4.25;0;14
2018-06-27 23:11:00;6.25;0;14
2018-06-27 23:11:10;24.19;0;15
2018-06-27 23:11:20;87;0;15
2018-06-27 23:11:30;20.12;12;15
2018-06-27 23:11:40;2.25;12;0
2018-06-27 23:11:50;4.25;12;0
2018-06-27 23:12:00;2.69;12;0
2018-06-27 23:12:10;5.38;12;0
2018-06-27 23:12:20;2.19;12;0
2018-06-27 23:12:30;2.19;12;0
2018-06-27 23:12:40;2.62;12;0
2018-06-27 23:12:50;3.56;12;0
2018-06-27 23:13:00;1.94;12;0
2018-06-27 23:13:10;2.69;12;0
2018-06-27 23:13:20;2.94;12;0
2018-06-27 23:13:30;2.31;12;0
2018-06-27 23:13:40;2.5;12;0
2018-06-27 23:13:50;2.62;12;0
2018-06-27 23:14:00;2.19;11;0
2018-06-27 23:14:10;2.25;11;0
2018-06-27 23:14:20;2.31;11;0
2018-06-27 23:14:30;2.25;11;0
2018-06-27 23:14:40;2.31;11;0
2018-06-27 23:14:50;5.88;12;0
2018-06-27 23:15:00;1.94;12;0
2018-06-27 23:15:10;1.88;12;0
2018-06-27 23:15:20;1.81;12;0
2018-06-27 23:15:30;1.88;12;0
2018-06-27 23:15:40;2.12;12;0
2018-06-27 23:15:50;2.62;12;1
2018-06-27 23:16:00;2.31;12;1
2018-06-27 23:16:10;2.06;12;1
2018-06-27 23:16:20;2;12;1
2018-06-27 23:16:30;2.5;12;1
2018-06-27 23:16:40;3.56;12;1
2018-06-27 23:16:50;1.81;12;0
2018-06-27 23:17:00;1.75;12;0
2018-06-27 23:17:10;2.94;12;0
2018-06-27 23:17:20;1.75;12;0
2018-06-27 23:17:30;1.81;12;0
2018-06-27 23:17:40;2.38;12;0
2018-06-27 23:17:50;2.19;12;1
2018-06-27 23:18:00;1.94;12;1
2018-06-27 23:18:10;1.75;12;1
2018-06-27 23:18:20;1.94;12;1
2018-06-27 23:18:30;1.81;12;1
2018-06-27 23:18:40;3.88;12;0
2018-06-27 23:18:50;1.88;12;0
2018-06-27 23:19:00;1.88;12;0
2018-06-27 23:19:10;2.06;12;0
2018-06-27 23:19:20;2.12;12;0
2018-06-27 23:19:30;2.12;12;0
2018-06-27 23:19:40;2;12;0
2018-06-27 23:19:50;2;12;0
2018-06-27 23:20:00;2.06;12;0
2018-06-27 23:20:10;2.06;12;0
2018-06-27 23:20:20;2;12;0
2018-06-27 23:20:30;2.12;12;0
2018-06-27 23:20:40;2.06;12;0
2018-06-27 23:20:50;2.12;12;0
2018-06-27 23:21:00;2.12;12;0
2018-06-27 23:21:10;1.88;12;0
2018-06-27 23:21:20;2;12;0
2018-06-27 23:21:30;2.06;12;0
2018-06-27 23:21:40;2.12;12;0
2018-06-27 23:21:50;2.12;12;0
2018-06-27 23:22:00;2.12;12;0
2018-06-27 23:22:10;2.06;12;0
2018-06-27 23:22:20;2;12;0
2018-06-27 23:22:30;2;12;0
2018-06-27 23:22:40;2;12;0
2018-06-27 23:22:50;2;12;0
2018-06-27 23:23:00;2.12;12;0
2018-06-27 23:23:10;2.06;12;0
2018-06-27 23:23:20;2.12;12;0
2018-06-27 23:23:30;2.06;12;0
2018-06-27 23:23:40;2.06;12;0
2018-06-27 23:23:50;2.12;12;0
2018-06-27 23:24:00;2.19;12;0
2018-06-27 23:24:10;2;12;0
2018-06-27 23:24:20;2;12;0
2018-06-27 23:24:30;2.12;12;0
2018-06-27 23:24:40;2.12;12;0
2018-06-27 23:24:50;2.06;12;0
2018-06-27 23:25:00;2.06;12;0
2018-06-27 23:25:10;2.19;12;0
2018-06-27 23:25:20;2.25;12;0
2018-06-27 23:25:30;2.06;12;0
2018-06-27 23:25:40;4.06;11;0
2018-06-27 23:25:50;2.06;12;0
2018-06-27 23:26:00;2.38;12;0
2018-06-27 23:26:10;2.06;12;0
2018-06-27 23:26:20;2.19;12;0
2018-06-27 23:26:30;2.25;12;0
2018-06-27 23:26:40;4.88;11;0
2018-06-27 23:26:50;2.06;12;0
2018-06-27 23:27:00;2;12;0
2018-06-27 23:27:10;1.88;12;0
2018-06-27 23:27:20;1.94;12;0
2018-06-27 23:27:30;1.88;12;0
2018-06-27 23:27:40;1.88;12;0
2018-06-27 23:27:50;1.88;12;0
2018-06-27 23:28:00;5.5;11;0
2018-06-27 23:28:10;1.56;12;0
2018-06-27 23:28:20;1.62;12;0
2018-06-27 23:28:30;1.56;12;0
2018-06-27 23:28:40;3.12;11;0
2018-06-27 23:28:50;1.62;12;0
2018-06-27 23:29:00;1.62;12;0
2018-06-27 23:29:10;1.69;12;0
2018-06-27 23:29:20;1.62;12;0
2018-06-27 23:29:30;1.62;12;0
2018-06-27 23:29:40;2.56;11;0
2018-06-27 23:29:50;1.62;11;0
2018-06-27 23:30:00;1.5;11;0
2018-06-27 23:30:10;1.62;11;0
2018-06-27 23:30:20;1.88;11;0
2018-06-27 23:30:30;1.69;11;0
2018-06-27 23:30:40;1.62;11;0
2018-06-27 23:30:50;5.5;12;0
2018-06-27 23:31:00;2.12;12;0
2018-06-27 23:31:10;2.12;12;0
2018-06-27 23:31:20;2.12;12;0
2018-06-27 23:31:30;3.31;12;0
2018-06-27 23:31:40;2.06;12;0
2018-06-27 23:31:50;2;12;0
2018-06-27 23:32:00;2;12;0
2018-06-27 23:32:10;2.38;12;0
2018-06-27 23:32:20;1.94;12;0
2018-06-27 23:32:30;2.06;12;0
2018-06-27 23:32:40;2.81;12;0
2018-06-27 23:32:50;1.69;12;0
2018-06-27 23:33:00;1.75;12;0
2018-06-27 23:33:10;2.81;11;0
2018-06-27 23:33:20;1.69;12;0
2018-06-27 23:33:30;1.5;12;0
2018-06-27 23:33:40;1.62;12;0
2018-06-27 23:33:50;1.75;12;0
2018-06-27 23:34:00;7.88;12;0
2018-06-27 23:34:10;1.56;12;0
2018-06-27 23:34:20;1.5;12;0
2018-06-27 23:34:30;1.5;12;0
2018-06-27 23:34:40;3;11;0
2018-06-27 23:34:50;1.69;12;0
2018-06-27 23:35:00;1.69;12;0
2018-06-27 23:35:10;1.81;12;0
2018-06-27 23:35:20;5.06;12;0
2018-06-27 23:35:30;1.44;12;0
2018-06-27 23:35:40;1.44;12;0
2018-06-27 23:35:50;2.62;12;0
2018-06-27 23:36:00;1.44;12;0
2018-06-27 23:36:10;1.5;12;0
2018-06-27 23:36:20;1.5;12;0
2018-06-27 23:36:30;1.44;12;0
2018-06-27 23:36:40;8.81;12;0
2018-06-27 23:36:50;8.12;12;15
2018-06-27 23:37:00;1.75;12;0
2018-06-27 23:37:10;2.06;12;0
2018-06-27 23:37:20;2.56;12;0
2018-06-27 23:37:30;2.56;12;0
2018-06-27 23:37:40;1.69;12;0
2018-06-27 23:37:50;1.75;12;0
2018-06-27 23:38:00;1.94;12;0
2018-06-27 23:38:10;3.56;12;1
2018-06-27 23:38:20;2;12;1
2018-06-27 23:38:30;2.44;12;1
2018-06-27 23:38:40;1.88;12;1
2018-06-27 23:38:50;3.31;12;1
2018-06-27 23:39:00;1.81;12;1
2018-06-27 23:39:10;1.81;12;1
2018-06-27 23:39:20;1.88;12;1
2018-06-27 23:39:30;1.75;12;1
2018-06-27 23:39:40;1.75;12;1
2018-06-27 23:39:50;6.44;12;0
2018-06-27 23:40:00;39.25;6;9
2018-06-27 23:40:10;8.19;2;14
2018-06-27 23:40:20;3.75;2;14
2018-06-27 23:40:30;1.94;2;14
2018-06-27 23:40:40;1.44;2;14
2018-06-27 23:40:50;2.5;2;14
2018-06-27 23:41:00;1.5;2;14
2018-06-27 23:41:10;1.44;2;14
2018-06-27 23:41:20;3.25;2;14
2018-06-27 23:41:30;2.38;2;14
2018-06-27 23:41:40;1.56;2;14
2018-06-27 23:41:50;1.5;2;14
2018-06-27 23:42:00;1.62;2;14
2018-06-27 23:42:10;1.69;2;14
2018-06-27 23:42:20;2.69;2;14
2018-06-27 23:42:30;1.62;2;14
2018-06-27 23:42:40;1.62;2;14
2018-06-27 23:42:50;1.5;2;14
2018-06-27 23:43:00;1.5;2;14
2018-06-27 23:43:10;1.5;2;14
2018-06-27 23:43:20;3.69;2;14
2018-06-27 23:43:30;1.94;2;13
2018-06-27 23:43:40;1.88;2;13
2018-06-27 23:43:50;1.69;2;13
2018-06-27 23:44:00;1.62;2;13
2018-06-27 23:44:10;1.81;2;13
2018-06-27 23:44:20;2.69;2;13
2018-06-27 23:44:30;1.69;2;13
2018-06-27 23:44:40;1.56;2;13
2018-06-27 23:44:50;2.06;2;13
2018-06-27 23:45:00;1.5;2;13
2018-06-27 23:45:10;1.56;2;13
2018-06-27 23:45:20;1.56;2;13
2018-06-27 23:45:30;1.62;2;13
2018-06-27 23:45:40;1.5;2;13
2018-06-27 23:45:50;1.56;2;13
2018-06-27 23:46:00;1.62;2;13
2018-06-27 23:46:10;1.75;2;13
2018-06-27 23:46:20;2;2;13
2018-06-27 23:46:30;1.62;2;13
2018-06-27 23:46:40;1.69;2;13
2018-06-27 23:46:50;1.56;2;13
2018-06-27 23:47:00;1.62;2;13
2018-06-27 23:47:10;1.69;2;13
2018-06-27 23:47:20;1.69;2;13
2018-06-27 23:47:30;1.81;2;13
2018-06-27 23:47:40;1.75;2;13
2018-06-27 23:47:50;5.38;2;14
2018-06-27 23:48:00;2.38;2;14
2018-06-27 23:48:10;1.75;2;14
2018-06-27 23:48:20;1.75;2;14
2018-06-27 23:48:30;1.75;2;14
2018-06-27 23:48:40;1.75;2;14
2018-06-27 23:48:50;1.75;2;14
2018-06-27 23:49:00;4.31;2;14
2018-06-27 23:49:10;5.44;2;14
2018-06-27 23:49:20;1.75;2;14
2018-06-27 23:49:30;1.62;2;14
2018-06-27 23:49:40;2.5;2;14
2018-06-27 23:49:50;1.5;2;13
2018-06-27 23:50:00;1.5;2;13
2018-06-27 23:50:10;1.5;2;13
2018-06-27 23:50:20;1.69;2;13
2018-06-27 23:50:30;2.31;3;13
2018-06-27 23:50:40;1.81;3;13
2018-06-27 23:50:50;1.62;3;13
2018-06-27 23:51:00;1.56;3;13
2018-06-27 23:51:10;1.62;3;13
2018-06-27 23:51:20;1.62;3;13
2018-06-27 23:51:30;2.31;3;13
2018-06-27 23:51:40;2.19;2;13
2018-06-27 23:51:50;1.62;2;13
2018-06-27 23:52:00;2.12;2;13
2018-06-27 23:52:10;1.81;2;13
2018-06-27 23:52:20;1.81;2;13
2018-06-27 23:52:30;1.81;2;13
2018-06-27 23:52:40;1.88;2;13
2018-06-27 23:52:50;1.94;2;13
2018-06-27 23:53:00;1.88;2;13
2018-06-27 23:53:10;3.62;2;13
2018-06-27 23:53:20;1.88;2;13
2018-06-27 23:53:30;1.88;2;13
2018-06-27 23:53:40;2;2;13
2018-06-27 23:53:50;1.88;2;13
2018-06-27 23:54:00;1.69;2;13
2018-06-27 23:54:10;1.56;2;13
2018-06-27 23:54:20;1.88;2;13
2018-06-27 23:54:30;1.75;2;13
2018-06-27 23:54:40;1.75;2;13
2018-06-27 23:54:50;2.38;2;13
2018-06-27 23:55:00;1.75;3;13
2018-06-27 23:55:10;1.69;3;13
2018-06-27 23:55:20;2.25;3;13
2018-06-27 23:55:30;1.69;3;13
2018-06-27 23:55:40;1.56;3;13
2018-06-27 23:55:50;1.69;3;13
2018-06-27 23:56:00;1.69;3;13
2018-06-27 23:56:10;1.62;3;13
2018-06-27 23:56:20;3.25;3;13
2018-06-27 23:56:30;2.56;3;13
2018-06-27 23:56:40;1.56;3;13
2018-06-27 23:56:50;1.62;3;13
2018-06-27 23:57:00;1.88;3;13
2018-06-27 23:57:10;1.69;3;13
2018-06-27 23:57:20;1.56;3;13
2018-06-27 23:57:30;1.62;3;13
2018-06-27 23:57:40;8.25;3;13
2018-06-27 23:57:50;1.81;2;13
2018-06-27 23:58:00;1.69;2;13
2018-06-27 23:58:10;1.75;2;13
2018-06-27 23:58:20;2.44;2;13
2018-06-27 23:58:30;1.75;2;13
2018-06-27 23:58:40;1.56;2;13
2018-06-27 23:58:50;1.69;2;13
2018-06-27 23:59:00;1.75;2;13
2018-06-27 23:59:10;1.56;2;13
2018-06-27 23:59:20;2.19;2;13
2018-06-27 23:59:30;2;2;13
2018-06-27 23:59:40;1.69;3;13
2018-06-27 23:59:50;1.81;3;13
